subject,tag,file,lineno,PAR,experience-based,statistics-based,manual analysis
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,446,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,558,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,763,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,773,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,784,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,811,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,857,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,909,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1092,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1187,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1475,5,1,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1684,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1710,4,0,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1785,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2011,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2103,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2186,5,1,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2267,5,1,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2431,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2438,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,21,4,0,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,27,5,1,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,40,4,0,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,428,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\proj3d.py,52,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\proj3d.py,116,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\proj3d.py,174,4,0,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\proj3d.py,184,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\proj3d.py,194,4,0,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\proj3d.py,201,4,0,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\tools\gh_api.py,36,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\tools\gh_api.py,75,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\tools\gh_api.py,172,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,282,4,0,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,285,4,0,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,288,4,0,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,291,4,0,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,294,4,0,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,297,4,0,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,300,5,1,1,1
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,369,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,731,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,1251,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,2509,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,2558,3,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,2564,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\shortcuts.py,94,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\shortcuts.py,142,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\shortcuts.py,160,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\shortcuts.py,175,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\apps\config.py,16,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\apps\registry.py,199,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\apps\registry.py,249,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\apps\registry.py,344,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\conf\__init__.py,75,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\conf\__init__.py,161,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\actions.py,15,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,25,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,41,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,53,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,70,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,104,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,118,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,155,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,168,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,197,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,216,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,225,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,238,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,251,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,266,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,280,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,305,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,322,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,338,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,353,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,385,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,397,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,409,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,423,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,454,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,467,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,494,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,510,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,519,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,528,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,539,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,569,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,581,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,639,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,653,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,668,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,677,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,732,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,741,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,749,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,757,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,769,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,826,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,834,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,856,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,866,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,896,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,942,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,953,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,964,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,25,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,46,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,64,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,90,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,135,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,141,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,188,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\filters.py,406,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,36,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,90,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,120,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,147,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,218,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,335,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\helpers.py,352,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,112,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,121,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,179,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,197,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,210,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,231,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,320,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,371,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,502,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,586,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,624,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,631,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,646,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,660,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,680,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,683,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,699,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,715,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,824,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,857,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,908,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,936,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,961,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,968,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,974,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,980,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,986,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,998,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1035,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1084,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1138,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1155,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1173,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1240,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1272,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1289,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1418,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1581,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1648,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1689,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1739,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1758,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1762,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1766,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1770,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\sites.py,65,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\sites.py,221,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\sites.py,501,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\tests.py,66,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\tests.py,78,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\tests.py,104,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\tests.py,118,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\tests.py,127,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\tests.py,139,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\tests.py,150,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\utils.py,119,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\utils.py,172,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\utils.py,178,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\utils.py,181,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\utils.py,197,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\utils.py,201,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\utils.py,227,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,37,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,42,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,147,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,153,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,210,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,228,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,241,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,277,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,281,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,321,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\widgets.py,359,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\templatetags\admin_list.py,182,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\templatetags\admin_list.py,187,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\templatetags\admin_list.py,285,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\templatetags\log.py,8,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\views\main.py,243,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admindocs\middleware.py,9,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admindocs\utils.py,103,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admindocs\utils.py,121,5,1,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admindocs\views.py,28,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\admin.py,32,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\admin.py,72,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\admin.py,87,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\admin.py,124,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\admin.py,184,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\backends.py,33,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\backends.py,74,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\backends.py,79,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\context_processors.py,6,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\decorators.py,19,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\forms.py,23,4,0,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\forms.py,48,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\forms.py,52,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\forms.py,57,3,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\forms.py,107,3,0,0,0
