hash,author,date,title,file
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/decisionstumptests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/decisiontreetests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/discretisedattributetests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/discretisetests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/featureselecttests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/formattests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/inittests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/instancestests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/instancetests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/itemtests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/naivebayestests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/numrangetests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/onertests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/utilities/__init__.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/utilities/batchtest.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/utilities/convert.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classifier_tests/zerortests.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classify/__init__.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classify/cosine.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classify/naivebayes.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/classify/spearman.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/combined.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/concord.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/dependency/__init__.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/dependency/deptree.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/dependency/tag2tab.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/didyoumean.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/featuredemo.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/featurelite.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/fsa.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/fst/__init__.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/fst/draw_graph.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/fst/fst.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/gluesemantics/glue.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/gluesemantics/linearlogic.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/hole.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/ieer_rels.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/kimmo.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/lambda.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/lambek/lambek.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/lambek/lexicon.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/lambek/term.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/lambek/typedterm.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/langid.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/lex.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/lpath/__init__.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/lpath/lpath.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/lpath/tb2tbl.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/marshal.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/marshalbrill.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/__init__.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/__init__.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/kimmo/__init__.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/kimmo/draw.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/kimmo/featurelite.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/kimmo/fsa.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/kimmo/kimmo.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/kimmo/kimmotest.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/kimmo/morphology.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/kimmo/pairs.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/kimmo/rules.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/parse/__init__.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/parse/category.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/parse/cfg.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/parse/chart.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/parse/featurechart.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/parse/featurelite.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/parse/test.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/parse/tree.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/parse/treeview.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/__init__.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/batchtest.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/category.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/cfg.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/chart.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/featurechart.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/featurelite.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/interact.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/logic.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/test.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/testw.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/tree.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/semantics/treeview.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/tagging/drawchart.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/tagging/tagparse.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/mit/six863/tagging/train.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/paradigm.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/paradigmquery.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/punkt.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/toolbox/__init__.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/toolbox/data.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/toolbox/demos/demo1.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/toolbox/demos/demo2.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/toolbox/demos/demo3.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/toolbox/demos/demo4.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/toolbox/errors.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/toolbox/language.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/toolbox/lexicon.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/toolbox/settings.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/toolbox/text.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/toolbox/utilities.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/contrib/tree.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/__init__.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/abc.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/brown.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/chat80.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/cmudict.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/conll2000.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/conll2002.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/genesis.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/gutenberg.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/ieer.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/inaugural.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/indian.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/names.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/ppattach.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/senseval.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/shakespeare.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/sinica_treebank.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/state_union.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/stopwords.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/timit.py
9c7aade,Steven Bird,2007-06-10 23:23:19,"moved source tree from nltk_lite to nltk, in preparation for 1.0",nltk_lite/corpora/toolbox.py
